,Hospital,Hospital Latitude,Hospital Longitude,Venue City,Venue,Venue Latitude,Venue Longitude,Venue Category,yelp_link,ratings,reviews
673,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Mustards Grill,38.41897367857393,-122.38812244123328,New American Restaurant,https://www.yelp.com/biz/mustards-grill-yountville,4,379 
674,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Hopper Creek Kitchen @ Hotel Yountville,38.3974067377627,-122.35709824838574,American Restaurant,https://www.yelp.com/biz/hopper-creek-kitchen-@-hotel-yountville-yountville,[],[]
675,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Coqueta,38.401698,-122.362186,Spanish Restaurant,https://www.yelp.com/biz/coqueta-yountville,4,71 
676,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Brix Restaurant and Gardens,38.41567636086449,-122.38565353807833,New American Restaurant,https://www.yelp.com/biz/brix-restaurant-and-gardens-yountville,4.5,219 
677,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Bistro Don Giovanni,38.34468518259595,-122.3264252390759,Italian Restaurant,https://www.yelp.com/biz/bistro-don-giovanni-yountville,4,1396 
678,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,RH Yountville Restaurant,38.4057342,-122.3665189,Restaurant,https://www.yelp.com/biz/rh-yountville-restaurant-yountville,4.5,190 
679,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Il Posto,38.33623762749685,-122.32266011486638,Italian Restaurant,https://www.yelp.com/biz/il-posto-yountville,4.5,189 
680,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Galpão Gaucho,38.33116255687069,-122.31715177321728,Brazilian Restaurant,https://www.yelp.com/biz/galpão-gaucho-yountville,3.5,420 
681,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Ottimo,38.401611841379534,-122.36256466688322,Deli / Bodega,https://www.yelp.com/biz/ottimo-yountville,4,443 
682,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Mini Model Bakery,38.4017751892588,-122.3614427773148,Bakery,https://www.yelp.com/biz/mini-model-bakery-yountville,3.5,736 
683,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Rutherford Grill,38.459205576277505,-122.42283353390424,American Restaurant,https://www.yelp.com/biz/rutherford-grill-yountville,4,1101 
684,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Round Pond Olive Oil Estate,38.46911394944196,-122.40492478861185,Restaurant,https://www.yelp.com/biz/round-pond-olive-oil-estate-yountville,4,870 
685,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Heritage Eats,38.32382558775512,-122.30701573326421,Fast Food Restaurant,https://www.yelp.com/biz/heritage-eats-yountville,4,860 
686,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,The Habit Burger Grill,38.32106,-122.306791,Burger Joint,https://www.yelp.com/biz/the-habit-burger-grill-yountville,3.5,244 
687,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Genova's Deli,38.323006429453436,-122.3034279586826,Deli / Bodega,https://www.yelp.com/biz/genovas-deli-yountville,4,211 
688,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Tacos Garcia,38.4063938297359,-122.36655498412578,Taco Place,https://www.yelp.com/biz/tacos-garcia-yountville,4,78 
689,Veterans Home of California Yountville,38.393451500000005,-122.36623329999999,Yountville,Juju's kitchen,38.320425,-122.30719099999999,Mediterranean Restaurant,https://www.yelp.com/biz/jujus-kitchen-yountville,4,539 
690,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Cholita Linda,37.83617413695148,-122.26278223600943,Latin American Restaurant,https://www.yelp.com/biz/cholita-linda-oakland,4,60 
691,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Pizzaiolo,37.836605,-122.262115,Pizza Place,https://www.yelp.com/biz/pizzaiolo-oakland,4,1498 
692,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Burma Superstar,37.83474769071598,-122.26309354853059,Burmese Restaurant,https://www.yelp.com/biz/burma-superstar-oakland,4.5,1613 
693,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Asmara Restaurant,37.83681457507901,-122.26242223079544,Ethiopian Restaurant,https://www.yelp.com/biz/asmara-restaurant-oakland,3.5,879 
694,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Bakesale Betty,37.83700120689062,-122.26236299940291,Bakery,https://www.yelp.com/biz/bakesale-betty-oakland,4,290 
695,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,La Calaca Loca,37.837731345945464,-122.26281694569985,Mexican Restaurant,https://www.yelp.com/biz/la-calaca-loca-oakland,4.5,1006 
696,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Marufuku Ramen,37.835001,-122.262646,Ramen Restaurant,https://www.yelp.com/biz/marufuku-ramen-oakland,4.5,1197 
697,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Abesha Ethiopean Cuisine,37.83663578100503,-122.26410916769963,African Restaurant,https://www.yelp.com/biz/abesha-ethiopean-cuisine-oakland,4,5620 
698,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Stay Gold Delicatessen - Temescal,37.836628000000005,-122.26421200000001,Deli / Bodega,https://www.yelp.com/biz/stay-gold-delicatessen---temescal-oakland,4,639 
699,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Pyeong Chang Tofu House,37.834409201224226,-122.26329058628096,Korean Restaurant,https://www.yelp.com/biz/pyeong-chang-tofu-house-oakland,3.5,374 
700,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,F.O.B. Kitchen,37.83764792271206,-122.26279700064738,Filipino Restaurant,https://www.yelp.com/biz/f.o.b.-kitchen-oakland,4,283 
701,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Bird & Buffalo,37.83398565578396,-122.26326428552315,Thai Restaurant,https://www.yelp.com/biz/bird-and-buffalo-oakland,4.5,163 
702,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,The Well Cafe,37.840118,-122.262325,Café,https://www.yelp.com/biz/the-well-cafe-oakland,4,816 
703,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Mariposa Baking,37.83986097612754,-122.2624771540779,Bakery,https://www.yelp.com/biz/mariposa-baking-oakland,4,1688 
704,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Hawking Bird,37.8358745070291,-122.26284429635854,Thai Restaurant,https://www.yelp.com/biz/hawking-bird-oakland,4,456 
705,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Julie's,37.831991392430744,-122.26368051618151,Café,https://www.yelp.com/biz/julies-oakland,4,1021 
706,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Chef Yu - Yuyu Za Zang,37.83540380302543,-122.26297108197923,Korean Restaurant,https://www.yelp.com/biz/chef-yu---yuyu-za-zang-oakland,4,452 
707,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Beauty's Bagel Shop,37.82783115240899,-122.26472891128223,Bagel Shop,https://www.yelp.com/biz/beautys-bagel-shop-oakland,4.5,85 
708,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Homeroom To Go,37.82874318199587,-122.26092438859762,Mac & Cheese Joint,https://www.yelp.com/biz/homeroom-to-go-oakland,4.5,213 
709,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Sideshow,37.84381326327531,-122.27672017826801,Burger Joint,https://www.yelp.com/biz/sideshow-oakland,4,317 
710,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Homeroom,37.82848621485799,-122.25998758330343,Mac & Cheese Joint,https://www.yelp.com/biz/homeroom-oakland,4,353 
711,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,The Kebabery,37.83251039325304,-122.27358362447627,Kebab Restaurant,https://www.yelp.com/biz/the-kebabery-oakland,4,410 
712,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,It's All Good Bakery,37.84105976361212,-122.2697301159143,Bakery,https://www.yelp.com/biz/its-all-good-bakery-oakland,4.5,368 
713,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Wally's Cafe,37.83006617367291,-122.27939101758321,Mediterranean Restaurant,https://www.yelp.com/biz/wallys-cafe-oakland,[],[]
714,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Lois the Pie Queen,37.84483686226122,-122.27298952851099,Diner,https://www.yelp.com/biz/lois-the-pie-queen-oakland,3.5,855 
715,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Tacos Oscar,37.82867227053555,-122.26046198855781,Food Truck,https://www.yelp.com/biz/tacos-oscar-oakland,4.5,85 
716,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Moo Bong Ri,37.832282224534254,-122.26331541523227,Korean Restaurant,https://www.yelp.com/biz/moo-bong-ri-oakland,4,235 
717,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Daol Tofu,37.83161945651453,-122.26393635584094,Korean Restaurant,https://www.yelp.com/biz/daol-tofu-oakland,2,229 
718,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Belotti Ristorante E Bottega,37.84025964709315,-122.25145234879176,Italian Restaurant,https://www.yelp.com/biz/belotti-ristorante-e-bottega-oakland,4.5,595 
719,Childrens Hospital Oakland,37.8371901,-122.26702820000001,Oakland,Clove & Hoof Restaurant,37.82770819043962,-122.25674771760941,American Restaurant,https://www.yelp.com/biz/clove-and-hoof-restaurant-oakland,4,813 
720,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,La Farine Boulangerie Patisserie,37.799439360033766,-122.2164948586621,Bakery,https://www.yelp.com/biz/la-farine-boulangerie-patisserie-oakland,4,1012 
721,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Lucky 37 Filipino,37.79319143823851,-122.21890253153391,Filipino Restaurant,https://www.yelp.com/biz/lucky-37-filipino-oakland,4,442 
722,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Grand Lake Kitchen,37.800924,-122.217454,Restaurant,https://www.yelp.com/biz/grand-lake-kitchen-oakland,4,1101 
723,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Taqueria Los Comales,37.80050299312311,-122.21711917961832,Burrito Place,https://www.yelp.com/biz/taqueria-los-comales-oakland,4,303 
724,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Southern Cafe,37.801061801279126,-122.21838221011416,Southern / Soul Food Restaurant,https://www.yelp.com/biz/southern-cafe-oakland,4,530 
725,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Bellanico,37.807631763742584,-122.22175049351893,Italian Restaurant,https://www.yelp.com/biz/bellanico-oakland,4,956 
726,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Champa Garden,37.798192,-122.244731,Thai Restaurant,https://www.yelp.com/biz/champa-garden-oakland,4,878 
727,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Ba Le Sandwich Shop,37.78638180290998,-122.24097324758615,Vietnamese Restaurant,https://www.yelp.com/biz/ba-le-sandwich-shop-oakland,4,893 
728,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Arizmendi Bakery,37.81066647714583,-122.24481041159486,Bakery,https://www.yelp.com/biz/arizmendi-bakery-oakland,4,870 
729,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Shakewell,37.81124697139329,-122.24300687566104,Mediterranean Restaurant,https://www.yelp.com/biz/shakewell-oakland,4.5,323 
730,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Sushi Park,37.80741732389918,-122.22250213378389,Japanese Restaurant,https://www.yelp.com/biz/sushi-park-oakland,4,583 
731,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Rico Rico,37.810195483828515,-122.24584384383522,Mexican Restaurant,https://www.yelp.com/biz/rico-rico-oakland,3.5,207 
732,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Dimond Slice,37.80042414780431,-122.21583536487601,Pizza Place,https://www.yelp.com/biz/dimond-slice-oakland,4.5,852 
733,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Haddon Hill Cafe,37.80498981733526,-122.2489534494987,Café,https://www.yelp.com/biz/haddon-hill-cafe-oakland,4.5,167 
734,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Taqueria Sinaloa & Taco Trucks,37.78477145842361,-122.2379043240135,Mexican Restaurant,https://www.yelp.com/biz/taqueria-sinaloa-and-taco-trucks-oakland,4,664 
735,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Chai Thai Noodles,37.79510119321083,-122.25324989011109,Thai Restaurant,https://www.yelp.com/biz/chai-thai-noodles-oakland,4,902 
736,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Cafe Umami,37.800349,-122.21558,Café,https://www.yelp.com/biz/cafe-umami-oakland,4,707 
737,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Park Burger,37.80734485148326,-122.22211182117462,Burger Joint,https://www.yelp.com/biz/park-burger-oakland,4.5,1155 
738,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Lin Jia,37.811601128880575,-122.2424655295129,Asian Restaurant,https://www.yelp.com/biz/lin-jia-oakland,4.5,368 
739,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Sidebar,37.808783488027125,-122.25055359721281,New American Restaurant,https://www.yelp.com/biz/sidebar-oakland,4,1837 
740,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Grand Lake Kitchen,37.8093162503602,-122.24994020410011,Breakfast Spot,https://www.yelp.com/biz/grand-lake-kitchen-oakland,4,1101 
741,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Tacos Mi Rancho,37.798860717927425,-122.25659576432217,Food Truck,https://www.yelp.com/biz/tacos-mi-rancho-oakland,4,672 
742,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,The Star,37.81429186218707,-122.24652320426411,Pizza Place,https://www.yelp.com/biz/the-star-oakland,4,860 
743,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Portal,37.79948139015059,-122.25459815397662,Gastropub,https://www.yelp.com/biz/portal-oakland,4.5,397 
744,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Dà Nang Quán,37.79412622709864,-122.25377233589849,Vietnamese Restaurant,https://www.yelp.com/biz/dà-nang-quán-oakland,4.5,1505 
745,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Almond & Oak,37.813014,-122.2473,American Restaurant,https://www.yelp.com/biz/almond-and-oak-oakland,4,78 
746,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Marzano,37.80735361522102,-122.22215818770846,Pizza Place,https://www.yelp.com/biz/marzano-oakland,4,927 
747,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Colonial Donuts,37.81077874268301,-122.24377606412847,Donut Shop,https://www.yelp.com/biz/colonial-donuts-oakland,4,1867 
748,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Vegan Donut Gelato,37.79890799395634,-122.25085385773168,Donut Shop,https://www.yelp.com/biz/vegan-donut-gelato-oakland,4,637 
749,"Highland Hospital (Oakland, California)",37.79890170000001,-122.2321344,Oakland,Cholita Linda,37.812836250995076,-122.24706808058451,Food Truck,https://www.yelp.com/biz/cholita-linda-oakland,4,412 
750,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Doña,37.823397,-122.255967,Mexican Restaurant,https://www.yelp.com/biz/doña-oakland,3.5,879 
751,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,The Wolf,37.82456023488045,-122.25497179256816,American Restaurant,https://www.yelp.com/biz/the-wolf-oakland,4,1363 
752,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Commis,37.824654473412735,-122.25485618121579,New American Restaurant,https://www.yelp.com/biz/commis-oakland,4,1079 
753,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Clove & Hoof Restaurant,37.82770819043962,-122.25674771760941,American Restaurant,https://www.yelp.com/biz/clove-and-hoof-restaurant-oakland,4,233 
754,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Homeroom,37.82848621485799,-122.25998758330343,Mac & Cheese Joint,https://www.yelp.com/biz/homeroom-oakland,4.5,115 
755,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Cato's Ale House,37.82490541803088,-122.25454266435216,Gastropub,https://www.yelp.com/biz/catos-ale-house-oakland,4.5,1187 
756,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Homeroom To Go,37.82874318199587,-122.26092438859762,Mac & Cheese Joint,https://www.yelp.com/biz/homeroom-to-go-oakland,4,745 
757,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Geta Sushi,37.826641752344,-122.25288462763592,Japanese Restaurant,https://www.yelp.com/biz/geta-sushi-oakland,4,1697 
758,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Teni,37.82790833950397,-122.25667476654053,Burmese Restaurant,https://www.yelp.com/biz/teni-oakland,4,757 
759,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Beauty's Bagel Shop,37.82783115240899,-122.26472891128223,Bagel Shop,https://www.yelp.com/biz/beautys-bagel-shop-oakland,2,106 
760,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,TrueBurger,37.82861298074263,-122.25621027338147,Burger Joint,https://www.yelp.com/biz/trueburger-oakland,3.5,591 
761,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Homestead,37.82597647766981,-122.25309954251948,American Restaurant,https://www.yelp.com/biz/homestead-oakland,4,284 
762,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Monster Pho,37.827027351175,-122.25719786589481,Vietnamese Restaurant,https://www.yelp.com/biz/monster-pho-oakland,4,801 
763,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Judoku Sushi,37.82097960960668,-122.26069409602897,Sushi Restaurant,https://www.yelp.com/biz/judoku-sushi-oakland,4,452 
764,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Tacos Oscar,37.82867227053555,-122.26046198855781,Food Truck,https://www.yelp.com/biz/tacos-oscar-oakland,4.5,1933 
765,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,CHICA Oakland,37.81659637315359,-122.25726903999305,Mexican Restaurant,https://www.yelp.com/biz/chica-oakland-oakland,4,970 
766,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Brenda's Oakland,37.828304,-122.25648,Restaurant,https://www.yelp.com/biz/brendas-oakland-oakland,4,1795 
767,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Seoul Gom Tang,37.826757122985306,-122.26535636663958,Korean Restaurant,https://www.yelp.com/biz/seoul-gom-tang-oakland,4.5,57 
768,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Simply Greek,37.826124516889905,-122.25268089212123,Greek Restaurant,https://www.yelp.com/biz/simply-greek-oakland,4,4390 
769,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,RnR Sushi and Bowls,37.827087063687145,-122.25161731704148,Japanese Restaurant,https://www.yelp.com/biz/rnr-sushi-and-bowls-oakland,4.5,368 
770,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Belotti Bottega,37.825915,-122.253336,Italian Restaurant,https://www.yelp.com/biz/belotti-bottega-oakland,4,1106 
771,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Mama's Royal Cafe,37.827735,-122.256321,Breakfast Spot,https://www.yelp.com/biz/mamas-royal-cafe-oakland,4,1346 
772,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Cat Town Cafe,37.81738679599543,-122.26322277928193,Pet Café,https://www.yelp.com/biz/cat-town-cafe-oakland,4,288 
773,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,La Farine Boulangerie Patisserie,37.82646670269731,-122.2521444065282,Bakery,https://www.yelp.com/biz/la-farine-boulangerie-patisserie-oakland,4,235 
774,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Chipotle Mexican Grill,37.81919,-122.262585,Mexican Restaurant,https://www.yelp.com/biz/chipotle-mexican-grill-oakland,4,736 
775,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Julie's,37.831991392430744,-122.26368051618151,Café,https://www.yelp.com/biz/julies-oakland,4.5,191 
776,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Dan Sung Sa,37.81718846493942,-122.26790572901874,Korean Restaurant,https://www.yelp.com/biz/dan-sung-sa-oakland,4,82 
777,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Dopo,37.82882304180871,-122.24946377657157,Italian Restaurant,https://www.yelp.com/biz/dopo-oakland,3,482 
778,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,The Saap Avenue,37.83025625475088,-122.24749817048762,Thai Restaurant,https://www.yelp.com/biz/the-saap-avenue-oakland,4.5,175 
779,Oakland Medical Center,37.8237007,-122.25848540000001,Oakland,Shimizu,37.828672905144536,-122.24941361491939,Sushi Restaurant,https://www.yelp.com/biz/shimizu-oakland,4,1070 
780,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,L'Ardoise,37.766674548230164,-122.43326095822378,French Restaurant,https://www.yelp.com/biz/lardoise-san-francisco,4.5,297 
781,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,The Viking Room,37.76668542621153,-122.43020971859733,New American Restaurant,https://www.yelp.com/biz/the-viking-room-san-francisco,[],[]
782,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,The Little Chihuahua,37.77203349168377,-122.43700236082077,Burrito Place,https://www.yelp.com/biz/the-little-chihuahua-san-francisco,4,1427 
783,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Super Duper Burgers,37.76402414195907,-122.43370324373245,Burger Joint,https://www.yelp.com/biz/super-duper-burgers-san-francisco,4.5,57 
784,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Dinosaurs,37.764403031251454,-122.43207086765153,Sandwich Place,https://www.yelp.com/biz/dinosaurs-san-francisco,4,1106 
785,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Palmyra,37.771748720188974,-122.43382539364248,Mediterranean Restaurant,https://www.yelp.com/biz/palmyra-san-francisco,4,4390 
786,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Beit Rima,37.76875439388483,-122.42904017764762,Middle Eastern Restaurant,https://www.yelp.com/biz/beit-rima-san-francisco,4,1346 
787,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,La Mediterranee,37.764463715335296,-122.43328935193465,Mediterranean Restaurant,https://www.yelp.com/biz/la-mediterranee-san-francisco,4,583 
788,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,El Castillito,37.7687639,-122.4293081,Mexican Restaurant,https://www.yelp.com/biz/el-castillito-san-francisco,4,82 
789,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Thorough Bread and Pastry,37.766408,-122.429051,Bakery,https://www.yelp.com/biz/thorough-bread-and-pastry-san-francisco,4,930 
790,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Indian Paradox,37.77158,-122.436919,Indian Restaurant,https://www.yelp.com/biz/indian-paradox-san-francisco,4.5,167 
791,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Ragazza,37.77244056187205,-122.4374771118164,Pizza Place,https://www.yelp.com/biz/ragazza-san-francisco,4,1194 
792,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Woodhouse Fish Co.,37.76777970212482,-122.42864613666231,Seafood Restaurant,https://www.yelp.com/biz/woodhouse-fish-co.-san-francisco,4,1795 
793,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Sushi Time,37.76456506845293,-122.4321714224048,Sushi Restaurant,https://www.yelp.com/biz/sushi-time-san-francisco,4,903 
794,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,il Casaro Pizzeria & Mozzarella Bar,37.766919,-122.42876,Pizza Place,https://www.yelp.com/biz/il-casaro-pizzeria-and-mozzarella-bar-san-francisco,4.5,1155 
795,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Wooden Spoon,37.76649555934699,-122.43022237369864,Scandinavian Restaurant,https://www.yelp.com/biz/wooden-spoon-san-francisco,4.5,1933 
796,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Starbelly,37.7640744,-122.4325634,New American Restaurant,https://www.yelp.com/biz/starbelly-san-francisco,3.5,1956 
797,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,AMASIA Hide’s Sushi bar,37.766769,-122.433201,Sushi Restaurant,https://www.yelp.com/biz/amasia-hide’s-sushi-bar-san-francisco,4,314 
798,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Jasmine Garden,37.76769379927239,-122.42924321500816,Vietnamese Restaurant,https://www.yelp.com/biz/jasmine-garden-san-francisco,4,284 
799,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,RT Rotisserie,37.773238,-122.43891599999999,Restaurant,https://www.yelp.com/biz/rt-rotisserie-san-francisco,4.5,388 
800,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Le Café du Soleil,37.77123979179069,-122.4302300414004,Café,https://www.yelp.com/biz/le-café-du-soleil-san-francisco,4.5,397 
801,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Frances,37.762765053846415,-122.4321982578279,New American Restaurant,https://www.yelp.com/biz/frances-san-francisco,4,736 
802,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Memphis Minnie's BBQ,37.7720072020819,-122.43165873720946,BBQ Joint,https://www.yelp.com/biz/memphis-minnies-bbq-san-francisco,3.5,1579 
803,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Uva Enoteca,37.77201109794026,-122.4315560597662,Italian Restaurant,https://www.yelp.com/biz/uva-enoteca-san-francisco,3.5,371 
804,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Nopalito,37.77354423993796,-122.43917940929911,Mexican Restaurant,https://www.yelp.com/biz/nopalito-san-francisco,4,592 
805,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Canela Bistro & Wine Bar,37.76482036042256,-122.43238206874226,Spanish Restaurant,https://www.yelp.com/biz/canela-bistro-and-wine-bar-san-francisco,4,300 
806,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Cafe International,37.772156000568806,-122.43069053724709,Café,https://www.yelp.com/biz/cafe-international-san-francisco,4,1107 
807,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Whole Foods Salad Bar,37.768463,-122.42709,Salad Place,https://www.yelp.com/biz/whole-foods-salad-bar-san-francisco,4,1582 
808,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Souvla,37.77457655200334,-122.4378085167028,Souvlaki Shop,https://www.yelp.com/biz/souvla-san-francisco,4.5,297 
809,Davies Medical Center,37.76834829999999,-122.4346938,San Francisco,Eiji,37.76407919468008,-122.43086041060077,Japanese Restaurant,https://www.yelp.com/biz/eiji-san-francisco,4,1801 
810,Friends of Laguna Honda Hospital,37.7492234,-122.45680520000002,San Francisco,Pop's Sandwich Shop,37.744046420732055,-122.45370383946927,Sandwich Place,https://www.yelp.com/biz/pops-sandwich-shop-san-francisco,4,233 
